idx,Continent,Country,Year,Coal,Oil,Gas,Cement,Flaring,Country Code
BDI1982,Africa,Burundi,1982,14.656,142.896,0.0,0.0,0.0,BDI
BDI1983,Africa,Burundi,1983,18.32,186.864,0.0,0.0,0.0,BDI
BDI1984,Africa,Burundi,1984,18.32,197.856,0.0,0.0,0.0,BDI
BDI1985,Africa,Burundi,1985,14.656,216.176,0.0,0.0,0.0,BDI
BDI1986,Africa,Burundi,1986,18.32,216.176,0.0,0.0,0.0,BDI
BDI1987,Africa,Burundi,1987,25.648,223.504,0.0,0.0,0.0,BDI
BDI1988,Africa,Burundi,1988,18.32,212.512,0.0,0.0,0.0,BDI
BDI1989,Africa,Burundi,1989,18.32,249.152,0.0,0.0,0.0,BDI
BDI1990,Africa,Burundi,1990,14.656,194.192,0.0,0.0,0.0,BDI
BDI1991,Africa,Burundi,1991,14.656,223.504,0.0,0.0,0.0,BDI
BDI1992,Africa,Burundi,1992,18.32,197.856,0.0,0.0,0.0,BDI
BDI1993,Africa,Burundi,1993,18.32,212.512,0.0,0.0,0.0,BDI
BDI1994,Africa,Burundi,1994,18.32,216.176,0.0,0.0,0.0,BDI
BDI1995,Africa,Burundi,1995,18.32,219.84,0.0,0.0,0.0,BDI
BDI1996,Africa,Burundi,1996,18.32,227.168,0.0,0.0,0.0,BDI
BDI1997,Africa,Burundi,1997,18.32,234.496,0.0,0.0,0.0,BDI
BDI1998,Africa,Burundi,1998,18.32,234.496,0.0,0.0,0.0,BDI
BDI1999,Africa,Burundi,1999,7.328,249.152,0.0,0.0,0.0,BDI
BDI2000,Africa,Burundi,2000,7.328,267.472,0.0,0.0,0.0,BDI
BDI2001,Africa,Burundi,2001,10.992,197.856,0.0,0.0,0.0,BDI
BDI2002,Africa,Burundi,2002,10.992,201.52,0.0,0.0,0.0,BDI
BDI2003,Africa,Burundi,2003,7.328,153.888,0.0,0.0,0.0,BDI
BDI2004,Africa,Burundi,2004,7.328,190.528,0.0,0.0,0.0,BDI
BDI2005,Africa,Burundi,2005,7.328,146.56,0.0,0.0,0.0,BDI
BDI2006,Africa,Burundi,2006,14.656,172.208,0.0,0.0,0.0,BDI
BDI2007,Africa,Burundi,2007,10.992,179.536,0.0,0.0,0.0,BDI
BDI2008,Africa,Burundi,2008,14.656,179.536,0.0,0.0,0.0,BDI
BDI2009,Africa,Burundi,2009,14.656,175.872,0.0,0.0,0.0,BDI
BDI2010,Africa,Burundi,2010,18.32,194.192,0.0,0.0,0.0,BDI
BDI2011,Africa,Burundi,2011,10.992,212.512,0.0,18.32,0.0,BDI
BDI2012,Africa,Burundi,2012,29.312,216.176,0.0,36.64,0.0,BDI
BDI2013,Africa,Burundi,2013,21.984,216.176,0.0,51.296,0.0,BDI
BDI2014,Africa,Burundi,2014,14.656,388.384,0.0,36.64,0.0,BDI
KHM1955,Asia,Cambodia,1955,0.0,102.592,0.0,0.0,0.0,KHM
KHM1956,Asia,Cambodia,1956,0.0,131.904,0.0,0.0,0.0,KHM
KHM1957,Asia,Cambodia,1957,0.0,161.216,0.0,0.0,0.0,KHM
KHM1958,Asia,Cambodia,1958,0.0,197.856,0.0,0.0,0.0,KHM
KHM1959,Asia,Cambodia,1959,0.0,212.512,0.0,0.0,0.0,KHM
KHM1960,Asia,Cambodia,1960,0.0,234.496,0.0,0.0,0.0,KHM
KHM1961,Asia,Cambodia,1961,0.0,285.792,0.0,0.0,0.0,KHM
KHM1962,Asia,Cambodia,1962,0.0,307.776,0.0,0.0,0.0,KHM
KHM1963,Asia,Cambodia,1963,0.0,388.384,0.0,0.0,0.0,KHM
KHM1964,Asia,Cambodia,1964,32.976,307.776,0.0,3.664,0.0,KHM
KHM1965,Asia,Cambodia,1965,73.28,304.112,0.0,25.648,0.0,KHM
KHM1966,Asia,Cambodia,1966,98.928,340.752,0.0,29.312,0.0,KHM
KHM1967,Asia,Cambodia,1967,36.64,351.744,0.0,29.312,0.0,KHM
KHM1968,Asia,Cambodia,1968,95.264,366.4,0.0,29.312,0.0,KHM
KHM1969,Asia,Cambodia,1969,32.976,1278.736,0.0,29.312,0.0,KHM
KHM1970,Asia,Cambodia,1970,32.976,1121.184,0.0,18.32,0.0,KHM
KHM1971,Asia,Cambodia,1971,25.648,194.192,0.0,29.312,0.0,KHM
KHM1972,Asia,Cambodia,1972,14.656,76.944,0.0,25.648,0.0,KHM
KHM1973,Asia,Cambodia,1973,0.0,87.936,0.0,40.304,0.0,KHM
KHM1974,Asia,Cambodia,1974,0.0,47.632,0.0,25.648,0.0,KHM
KHM1975,Asia,Cambodia,1975,0.0,47.632,0.0,25.648,0.0,KHM
KHM1976,Asia,Cambodia,1976,0.0,47.632,0.0,25.648,0.0,KHM
KHM1977,Asia,Cambodia,1977,0.0,47.632,0.0,25.648,0.0,KHM
KHM1978,Asia,Cambodia,1978,0.0,47.632,0.0,3.664,0.0,KHM
KHM1979,Asia,Cambodia,1979,0.0,29.312,0.0,0.0,0.0,KHM
KHM1980,Asia,Cambodia,1980,0.0,285.792,0.0,0.0,0.0,KHM
KHM1981,Asia,Cambodia,1981,0.0,300.448,0.0,0.0,0.0,KHM
KHM1982,Asia,Cambodia,1982,0.0,337.088,0.0,0.0,0.0,KHM
KHM1983,Asia,Cambodia,1983,0.0,366.4,0.0,0.0,0.0,KHM
KHM1984,Asia,Cambodia,1984,0.0,410.368,0.0,0.0,0.0,KHM
KHM1985,Asia,Cambodia,1985,0.0,417.696,0.0,0.0,0.0,KHM
KHM1986,Asia,Cambodia,1986,0.0,432.352,0.0,0.0,0.0,KHM
KHM1987,Asia,Cambodia,1987,0.0,436.016,0.0,0.0,0.0,KHM
KHM1988,Asia,Cambodia,1988,0.0,450.672,0.0,0.0,0.0,KHM
KHM1989,Asia,Cambodia,1989,0.0,450.672,0.0,0.0,0.0,KHM
KHM1990,Asia,Cambodia,1990,0.0,1260.416,0.0,0.0,0.0,KHM
KHM1991,Asia,Cambodia,1991,0.0,1304.384,0.0,0.0,0.0,KHM
KHM1992,Asia,Cambodia,1992,0.0,1348.352,0.0,0.0,0.0,KHM
KHM1993,Asia,Cambodia,1993,0.0,1384.992,0.0,0.0,0.0,KHM
KHM1994,Asia,Cambodia,1994,0.0,1425.296,0.0,51.296,0.0,KHM
KHM1995,Asia,Cambodia,1995,0.0,1498.576,0.0,51.296,0.0,KHM
KHM1996,Asia,Cambodia,1996,0.0,1516.896,0.0,98.928,0.0,KHM
KHM1997,Asia,Cambodia,1997,0.0,1465.6,0.0,73.28,0.0,KHM
KHM1998,Asia,Cambodia,1998,0.0,1875.968,0.0,73.28,0.0,KHM
KHM1999,Asia,Cambodia,1999,0.0,1894.288,0.0,0.0,0.0,KHM
KHM2000,Asia,Cambodia,2000,0.0,1974.896,0.0,0.0,0.0,KHM
KHM2001,Asia,Cambodia,2001,0.0,2249.696,0.0,0.0,0.0,KHM
KHM2002,Asia,Cambodia,2002,0.0,2205.728,0.0,0.0,0.0,KHM
KHM2003,Asia,Cambodia,2003,0.0,2377.936,0.0,0.0,0.0,KHM
KHM2004,Asia,Cambodia,2004,0.0,2443.888,0.0,0.0,0.0,KHM
KHM2005,Asia,Cambodia,2005,0.0,2773.648,0.0,0.0,0.0,KHM
KHM2006,Asia,Cambodia,2006,0.0,2997.152,0.0,0.0,0.0,KHM
KHM2007,Asia,Cambodia,2007,0.0,3418.512,0.0,43.968,0.0,KHM
KHM2008,Asia,Cambodia,2008,0.0,3510.112,0.0,384.72,0.0,KHM
KHM2009,Asia,Cambodia,2009,29.312,4154.976,0.0,465.328,0.0,KHM
KHM2010,Asia,Cambodia,2010,32.976,4587.328,0.0,392.048,0.0,KHM
KHM2011,Asia,Cambodia,2011,36.64,4719.232,0.0,450.672,0.0,KHM
KHM2012,Asia,Cambodia,2012,40.304,4924.416,0.0,487.312,0.0,KHM
KHM2013,Asia,Cambodia,2013,179.536,4891.44,0.0,527.616,0.0,KHM
KHM2014,Asia,Cambodia,2014,919.664,5063.648,0.0,696.16,0.0,KHM
CMR1950,Africa,Cameroon,1950,21.984,120.912,0.0,0.0,0.0,CMR
CMR1951,Africa,Cameroon,1951,40.304,142.896,0.0,0.0,0.0,CMR
CMR1952,Africa,Cameroon,1952,62.288,216.176,0.0,0.0,0.0,CMR
CMR1953,Africa,Cameroon,1953,25.648,179.536,0.0,0.0,0.0,CMR
CMR1954,Africa,Cameroon,1954,0.0,230.832,0.0,0.0,0.0,CMR
CMR1955,Africa,Cameroon,1955,0.0,230.832,0.0,3.664,0.0,CMR
CMR1956,Africa,Cameroon,1956,3.664,227.168,0.0,7.328,0.0,CMR
CMR1957,Africa,Cameroon,1957,3.664,252.816,0.0,3.664,0.0,CMR
CMR1958,Africa,Cameroon,1958,3.664,274.8,0.0,3.664,0.0,CMR
CMR1959,Africa,Cameroon,1959,0.0,274.8,0.0,3.664,0.0,CMR
CMR1960,Africa,Cameroon,1960,3.664,267.472,0.0,0.0,0.0,CMR
CMR1961,Africa,Cameroon,1961,3.664,278.464,0.0,0.0,0.0,CMR
CMR1962,Africa,Cameroon,1962,0.0,289.456,0.0,0.0,0.0,CMR
CMR1963,Africa,Cameroon,1963,0.0,300.448,0.0,0.0,0.0,CMR
CMR1964,Africa,Cameroon,1964,0.0,337.088,0.0,0.0,0.0,CMR
CMR1965,Africa,Cameroon,1965,0.0,311.44,0.0,0.0,0.0,CMR
CMR1966,Africa,Cameroon,1966,0.0,344.416,0.0,0.0,0.0,CMR
CMR1967,Africa,Cameroon,1967,3.664,458.0,0.0,0.0,0.0,CMR
CMR1968,Africa,Cameroon,1968,3.664,501.968,0.0,0.0,0.0,CMR
CMR1969,Africa,Cameroon,1969,3.664,571.584,0.0,0.0,0.0,CMR
CMR1970,Africa,Cameroon,1970,3.664,619.216,0.0,14.656,0.0,CMR
CMR1971,Africa,Cameroon,1971,3.664,736.464,0.0,69.616,0.0,CMR
CMR1972,Africa,Cameroon,1972,3.664,773.104,0.0,84.272,0.0,CMR
CMR1973,Africa,Cameroon,1973,3.664,802.416,0.0,95.264,0.0,CMR
CMR1974,Africa,Cameroon,1974,3.664,864.704,0.0,106.256,0.0,CMR
CMR1975,Africa,Cameroon,1975,3.664,1040.576,0.0,117.248,0.0,CMR
CMR1976,Africa,Cameroon,1976,0.0,941.648,0.0,150.224,0.0,CMR
CMR1977,Africa,Cameroon,1977,0.0,1384.992,0.0,179.536,0.0,CMR
CMR1978,Africa,Cameroon,1978,0.0,1824.672,0.0,175.872,0.0,CMR
CMR1979,Africa,Cameroon,1979,0.0,1582.848,0.0,245.488,0.0,CMR
CMR1980,Africa,Cameroon,1980,0.0,3649.344,0.0,252.816,0.0,CMR
CMR1981,Africa,Cameroon,1981,3.664,5078.304,0.0,256.48,0.0,CMR
CMR1982,Africa,Cameroon,1982,3.664,6071.248,0.0,263.808,0.0,CMR
CMR1983,Africa,Cameroon,1983,3.664,6276.432,0.0,304.112,0.0,CMR
CMR1984,Africa,Cameroon,1984,3.664,6049.264,0.0,0.0,0.0,CMR
CMR1985,Africa,Cameroon,1985,3.664,6466.96,0.0,0.0,0.0,CMR
CMR1986,Africa,Cameroon,1986,3.664,1989.552,0.0,0.0,0.0,CMR
CMR1987,Africa,Cameroon,1987,3.664,1839.328,0.0,0.0,0.0,CMR
CMR1988,Africa,Cameroon,1988,3.664,1908.944,0.0,289.456,0.0,CMR
CMR1989,Africa,Cameroon,1989,3.664,7320.672,0.0,307.776,0.0,CMR
CMR1990,Africa,Cameroon,1990,3.664,1421.632,0.0,311.44,0.0,CMR
CMR1991,Africa,Cameroon,1991,3.664,839.056,0.0,260.144,0.0,CMR
CMR1992,Africa,Cameroon,1992,3.664,3477.136,0.0,307.776,0.0,CMR
CMR1993,Africa,Cameroon,1993,3.664,3583.392,0.0,307.776,0.0,CMR
CMR1994,Africa,Cameroon,1994,3.664,3572.4,0.0,238.16,0.0,CMR
CMR1995,Africa,Cameroon,1995,3.664,3949.792,0.0,274.8,0.0,CMR
CMR1996,Africa,Cameroon,1996,3.664,4305.2,0.0,150.224,0.0,CMR
CMR1997,Africa,Cameroon,1997,3.664,2901.888,0.0,307.776,0.0,CMR
CMR1998,Africa,Cameroon,1998,0.0,2835.936,0.0,370.064,0.0,CMR
CMR1999,Africa,Cameroon,1999,0.0,2652.736,0.0,425.024,0.0,CMR
CMR2000,Africa,Cameroon,2000,0.0,2986.16,0.0,443.344,0.0,CMR
CMR2001,Africa,Cameroon,2001,0.0,2931.2,0.0,487.312,0.0,CMR
CMR2002,Africa,Cameroon,2002,0.0,2949.52,0.0,465.328,0.0,CMR
CMR2003,Africa,Cameroon,2003,0.0,3319.584,0.0,472.656,0.0,CMR
CMR2004,Africa,Cameroon,2004,0.0,3440.496,0.0,512.96,0.0,CMR
CMR2005,Africa,Cameroon,2005,0.0,3195.008,0.0,498.304,0.0,CMR
CMR2006,Africa,Cameroon,2006,0.0,3359.888,0.0,498.304,0.0,CMR
CMR2007,Africa,Cameroon,2007,0.0,4572.672,685.168,571.584,0.0,CMR
CMR2008,Africa,Cameroon,2008,0.0,4327.184,710.816,498.304,0.0,CMR
CMR2009,Africa,Cameroon,2009,0.0,5583.936,589.904,549.6,0.0,CMR
CMR2010,Africa,Cameroon,2010,0.0,5682.864,593.568,498.304,0.0,CMR
CMR2011,Africa,Cameroon,2011,0.0,4766.864,425.024,571.584,0.0,CMR
CMR2012,Africa,Cameroon,2012,0.0,4979.376,509.296,633.872,0.0,CMR
CMR2013,Africa,Cameroon,2013,0.0,5191.888,875.696,696.16,0.0,CMR
CMR2014,Africa,Cameroon,2014,0.0,5078.304,1271.408,648.528,0.0,CMR
CAN1785,North America,Canada,1785,3.664,0.0,0.0,0.0,,CAN
CAN1786,North America,Canada,1786,3.664,0.0,0.0,0.0,,CAN
CAN1787,North America,Canada,1787,3.664,0.0,0.0,0.0,,CAN
CAN1788,North America,Canada,1788,3.664,0.0,0.0,0.0,,CAN
CAN1789,North America,Canada,1789,3.664,0.0,0.0,0.0,,CAN
CAN1790,North America,Canada,1790,3.664,0.0,0.0,0.0,,CAN
CAN1791,North America,Canada,1791,3.664,0.0,0.0,0.0,,CAN
CAN1792,North America,Canada,1792,3.664,0.0,0.0,0.0,,CAN
CAN1793,North America,Canada,1793,3.664,0.0,0.0,0.0,,CAN
CAN1794,North America,Canada,1794,3.664,0.0,0.0,0.0,,CAN
CAN1795,North America,Canada,1795,3.664,0.0,0.0,0.0,,CAN
CAN1796,North America,Canada,1796,3.664,0.0,0.0,0.0,,CAN
CAN1797,North America,Canada,1797,3.664,0.0,0.0,0.0,,CAN
CAN1798,North America,Canada,1798,3.664,0.0,0.0,0.0,,CAN
CAN1799,North America,Canada,1799,3.664,0.0,0.0,0.0,,CAN
CAN1800,North America,Canada,1800,3.664,0.0,0.0,0.0,,CAN
CAN1801,North America,Canada,1801,3.664,0.0,0.0,0.0,,CAN
CAN1802,North America,Canada,1802,3.664,0.0,0.0,0.0,,CAN
CAN1803,North America,Canada,1803,3.664,0.0,0.0,0.0,,CAN
CAN1804,North America,Canada,1804,3.664,0.0,0.0,0.0,,CAN
CAN1805,North America,Canada,1805,3.664,0.0,0.0,0.0,,CAN
CAN1806,North America,Canada,1806,3.664,0.0,0.0,0.0,,CAN
CAN1807,North America,Canada,1807,3.664,0.0,0.0,0.0,,CAN
CAN1808,North America,Canada,1808,3.664,0.0,0.0,0.0,,CAN
CAN1809,North America,Canada,1809,3.664,0.0,0.0,0.0,,CAN
CAN1810,North America,Canada,1810,3.664,0.0,0.0,0.0,,CAN
CAN1811,North America,Canada,1811,3.664,0.0,0.0,0.0,,CAN
CAN1812,North America,Canada,1812,3.664,0.0,0.0,0.0,,CAN
CAN1813,North America,Canada,1813,3.664,0.0,0.0,0.0,,CAN
CAN1814,North America,Canada,1814,3.664,0.0,0.0,0.0,,CAN
CAN1815,North America,Canada,1815,3.664,0.0,0.0,0.0,,CAN
CAN1816,North America,Canada,1816,3.664,0.0,0.0,0.0,,CAN
CAN1817,North America,Canada,1817,3.664,0.0,0.0,0.0,,CAN
CAN1818,North America,Canada,1818,3.664,0.0,0.0,0.0,,CAN
CAN1819,North America,Canada,1819,3.664,0.0,0.0,0.0,,CAN
CAN1820,North America,Canada,1820,3.664,0.0,0.0,0.0,,CAN
CAN1821,North America,Canada,1821,3.664,0.0,0.0,0.0,,CAN
CAN1822,North America,Canada,1822,3.664,0.0,0.0,0.0,,CAN
CAN1823,North America,Canada,1823,3.664,0.0,0.0,0.0,,CAN
CAN1824,North America,Canada,1824,3.664,0.0,0.0,0.0,,CAN
CAN1825,North America,Canada,1825,3.664,0.0,0.0,0.0,,CAN
CAN1826,North America,Canada,1826,3.664,0.0,0.0,0.0,,CAN
CAN1827,North America,Canada,1827,3.664,0.0,0.0,0.0,,CAN
CAN1828,North America,Canada,1828,3.664,0.0,0.0,0.0,,CAN
CAN1829,North America,Canada,1829,3.664,0.0,0.0,0.0,,CAN
CAN1830,North America,Canada,1830,3.664,0.0,0.0,0.0,,CAN
CAN1831,North America,Canada,1831,3.664,0.0,0.0,0.0,,CAN
CAN1832,North America,Canada,1832,3.664,0.0,0.0,0.0,,CAN
CAN1833,North America,Canada,1833,3.664,0.0,0.0,0.0,,CAN
CAN1834,North America,Canada,1834,3.664,0.0,0.0,0.0,,CAN
CAN1835,North America,Canada,1835,3.664,0.0,0.0,0.0,,CAN
CAN1836,North America,Canada,1836,3.664,0.0,0.0,0.0,,CAN
CAN1837,North America,Canada,1837,3.664,0.0,0.0,0.0,,CAN
CAN1838,North America,Canada,1838,3.664,0.0,0.0,0.0,,CAN
CAN1839,North America,Canada,1839,3.664,0.0,0.0,0.0,,CAN
CAN1840,North America,Canada,1840,3.664,0.0,0.0,0.0,,CAN
CAN1841,North America,Canada,1841,3.664,0.0,0.0,0.0,,CAN
CAN1842,North America,Canada,1842,3.664,0.0,0.0,0.0,,CAN
CAN1843,North America,Canada,1843,3.664,0.0,0.0,0.0,,CAN
CAN1844,North America,Canada,1844,3.664,0.0,0.0,0.0,,CAN
CAN1845,North America,Canada,1845,3.664,0.0,0.0,0.0,,CAN
CAN1846,North America,Canada,1846,25.648,0.0,0.0,0.0,,CAN
CAN1847,North America,Canada,1847,32.976,0.0,0.0,0.0,,CAN
CAN1848,North America,Canada,1848,40.304,0.0,0.0,0.0,,CAN
CAN1849,North America,Canada,1849,47.632,0.0,0.0,0.0,,CAN
CAN1850,North America,Canada,1850,58.624,0.0,0.0,0.0,,CAN
CAN1851,North America,Canada,1851,69.616,0.0,0.0,0.0,,CAN
CAN1852,North America,Canada,1852,84.272,0.0,0.0,0.0,,CAN
CAN1853,North America,Canada,1853,102.592,0.0,0.0,0.0,,CAN
CAN1854,North America,Canada,1854,124.576,0.0,0.0,0.0,,CAN
CAN1855,North America,Canada,1855,150.224,0.0,0.0,0.0,,CAN
CAN1856,North America,Canada,1856,179.536,0.0,0.0,0.0,,CAN
CAN1857,North America,Canada,1857,216.176,0.0,0.0,0.0,,CAN
CAN1858,North America,Canada,1858,263.808,0.0,0.0,0.0,,CAN
CAN1859,North America,Canada,1859,315.104,0.0,0.0,0.0,,CAN
CAN1860,North America,Canada,1860,381.056,0.0,0.0,0.0,,CAN
CAN1861,North America,Canada,1861,458.0,0.0,0.0,0.0,,CAN
CAN1862,North America,Canada,1862,553.264,7.328,0.0,0.0,,CAN
CAN1863,North America,Canada,1863,666.848,32.976,0.0,0.0,,CAN
CAN1864,North America,Canada,1864,806.08,36.64,0.0,0.0,,CAN
CAN1865,North America,Canada,1865,970.96,47.632,0.0,0.0,,CAN
CAN1866,North America,Canada,1866,1172.48,69.616,0.0,0.0,,CAN
CAN1867,North America,Canada,1867,1516.896,76.944,0.0,0.0,,CAN
CAN1868,North America,Canada,1868,861.04,84.272,0.0,0.0,,CAN
CAN1869,North America,Canada,1869,597.232,87.936,0.0,0.0,,CAN
CAN1870,North America,Canada,1870,1121.184,102.592,0.0,0.0,,CAN
CAN1871,North America,Canada,1871,1667.12,109.92,0.0,0.0,,CAN
CAN1872,North America,Canada,1872,1718.416,124.576,0.0,0.0,,CAN
CAN1873,North America,Canada,1873,1458.272,150.224,0.0,0.0,,CAN
CAN1874,North America,Canada,1874,1553.536,65.952,0.0,0.0,,CAN
CAN1875,North America,Canada,1875,1784.368,87.936,0.0,0.0,,CAN
CAN1876,North America,Canada,1876,1725.744,128.24,0.0,0.0,,CAN
CAN1877,North America,Canada,1877,1894.288,128.24,0.0,0.0,,CAN
CAN1878,North America,Canada,1878,1806.352,128.24,0.0,0.0,,CAN
CAN1879,North America,Canada,1879,1945.584,234.496,0.0,0.0,,CAN
CAN1880,North America,Canada,1880,5089.296,142.896,0.0,0.0,,CAN
CAN1881,North America,Canada,1881,5477.68,113.584,0.0,0.0,,CAN
CAN1882,North America,Canada,1882,6503.6,113.584,0.0,0.0,,CAN
CAN1883,North America,Canada,1883,7342.656,87.936,0.0,0.0,,CAN
CAN1884,North America,Canada,1884,8500.48,98.928,0.0,0.0,,CAN
CAN1885,North America,Canada,1885,8145.072,98.928,0.0,0.0,,CAN
CAN1886,North America,Canada,1886,8562.768,234.496,0.0,0.0,,CAN
CAN1887,North America,Canada,1887,9936.768,212.512,0.0,0.0,,CAN
CAN1888,North America,Canada,1888,13029.184,282.128,0.0,0.0,,CAN
CAN1889,North America,Canada,1889,11006.656,282.128,0.0,0.0,,CAN
CAN1890,North America,Canada,1890,12094.864,318.768,0.0,0.0,,CAN
CAN1891,North America,Canada,1891,13633.744,307.776,0.0,0.0,,CAN
CAN1892,North America,Canada,1892,13571.456,318.768,0.0,0.0,,CAN
CAN1893,North America,Canada,1893,14527.76,326.096,0.0,0.0,,CAN
CAN1894,North America,Canada,1894,13842.592,340.752,0.0,0.0,,CAN
CAN1895,North America,Canada,1895,13234.368,296.784,0.0,0.0,,CAN
CAN1896,North America,Canada,1896,14351.888,296.784,0.0,0.0,,CAN
CAN1897,North America,Canada,1897,14505.776,293.12,0.0,0.0,,CAN
CAN1898,North America,Canada,1898,15399.792,311.44,0.0,0.0,,CAN
CAN1899,North America,Canada,1899,18832.96,333.424,0.0,0.0,,CAN
CAN1900,North America,Canada,1900,20247.264,377.392,0.0,0.0,,CAN
CAN1901,North America,Canada,1901,23530.208,315.104,0.0,0.0,,CAN
CAN1902,North America,Canada,1902,25424.496,223.504,0.0,0.0,,CAN
CAN1903,North America,Canada,1903,27736.48,223.504,0.0,0.0,,CAN
CAN1904,North America,Canada,1904,32818.448,278.464,0.0,0.0,,CAN
CAN1905,North America,Canada,1905,34859.296,527.616,0.0,0.0,,CAN
CAN1906,North America,Canada,1906,36999.072,392.048,0.0,0.0,,CAN
CAN1907,North America,Canada,1907,46375.248,615.552,0.0,0.0,,CAN
CAN1908,North America,Canada,1908,46818.592,589.904,0.0,0.0,,CAN
CAN1909,North America,Canada,1909,45213.76,172.208,0.0,0.0,,CAN
CAN1910,North America,Canada,1910,50856.32,762.112,0.0,0.0,,CAN
CAN1911,North America,Canada,1911,58682.624,967.296,615.552,0.0,,CAN
CAN1912,North America,Canada,1912,64940.736,1520.56,809.744,0.0,,CAN
CAN1913,North America,Canada,1913,76185.552,2011.536,1084.544,0.0,,CAN
CAN1914,North America,Canada,1914,64830.816,2399.92,1146.832,0.0,,CAN
CAN1915,North America,Canada,1915,57682.352,2370.608,1066.224,0.0,,CAN
CAN1916,North America,Canada,1916,72030.576,3074.096,1348.352,0.0,,CAN
CAN1917,North America,Canada,1917,79838.56,3957.12,1450.944,0.0,,CAN
CAN1918,North America,Canada,1918,83857.968,4594.656,1066.224,0.0,,CAN
CAN1919,North America,Canada,1919,70139.952,4895.104,1055.232,0.0,,CAN
CAN1920,North America,Canada,1920,79992.448,3491.792,890.352,0.0,,CAN
CAN1921,North America,Canada,1921,75507.712,4228.256,747.456,0.0,,CAN
CAN1922,North America,Canada,1922,63453.152,4975.712,776.768,0.0,,CAN
CAN1923,North America,Canada,1923,87434.032,4700.912,846.384,0.0,,CAN
CAN1924,North America,Canada,1924,71220.832,5375.088,787.76,0.0,,CAN
CAN1925,North America,Canada,1925,69073.728,5276.16,894.016,0.0,,CAN
CAN1926,North America,Canada,1926,77086.896,6650.16,1018.592,0.0,,CAN
CAN1927,North America,Canada,1927,82795.408,8075.456,1132.176,0.0,,CAN
CAN1928,North America,Canada,1928,81604.608,10108.976,1194.464,875.696,,CAN
CAN1929,North America,Canada,1929,83901.936,12666.448,1502.24,970.96,,CAN
CAN1930,North America,Canada,1930,79501.472,12366.0,1557.2,934.32,,CAN
CAN1931,North America,Canada,1931,61214.448,12464.928,1370.336,806.08,,CAN
CAN1932,North America,Canada,1932,57733.648,10867.424,1238.432,366.4,,CAN
CAN1933,North America,Canada,1933,56440.256,11629.536,1223.776,190.528,,CAN
CAN1934,North America,Canada,1934,65153.248,13256.352,1227.44,274.8,,CAN
CAN1935,North America,Canada,1935,62932.864,14271.28,1319.04,274.8,,CAN
CAN1936,North America,Canada,1936,68842.896,15443.76,1487.584,392.048,,CAN
CAN1937,North America,Canada,1937,74206.992,17077.904,1714.752,487.312,,CAN
CAN1938,North America,Canada,1938,66468.624,16872.72,1769.712,436.016,,CAN
CAN1939,North America,Canada,1939,74192.336,18495.872,1861.312,454.336,,CAN
CAN1940,North America,Canada,1940,84715.344,21126.624,2183.744,597.232,,CAN
CAN1941,North America,Canada,1941,93714.128,23475.248,2304.656,663.184,,CAN
CAN1942,North America,Canada,1942,105479.232,22460.32,2418.24,721.808,,CAN
CAN1943,North America,Canada,1943,110550.208,24596.432,2344.96,578.912,,CAN
CAN1944,North America,Canada,1944,109806.416,27648.544,2385.264,567.92,,CAN
CAN1945,North America,Canada,1945,100397.264,26893.76,2564.8,670.512,,CAN
CAN1946,North America,Canada,1946,105735.712,29246.048,2535.488,916.0,,CAN
CAN1947,North America,Canada,1947,108436.08,31385.824,2788.304,945.312,,CAN
CAN1948,North America,Canada,1948,118101.712,36218.64,3074.096,1117.52,,CAN
CAN1949,North America,Canada,1949,101283.952,39289.072,3202.336,1260.416,,CAN
CAN1950,North America,Canada,1950,96817.536,52446.496,3554.08,1322.704,0.0,CAN
CAN1951,North America,Canada,1951,96883.488,60382.72,4081.696,1344.688,0.0,CAN
CAN1952,North America,Canada,1952,89848.608,63830.544,4275.888,1465.6,0.0,CAN
CAN1953,North America,Canada,1953,82938.304,69846.832,4810.832,1758.72,1271.408,CAN
CAN1954,North America,Canada,1954,80084.048,75177.952,5946.672,1773.376,0.0,CAN
CAN1955,North America,Canada,1955,72213.776,85755.92,7437.92,1989.552,2092.144,CAN
CAN1956,North America,Canada,1956,78482.88,97205.92,8540.784,2271.68,3319.584,CAN
CAN1957,North America,Canada,1957,64922.416,100122.464,10863.76,2733.344,4191.616,CAN
CAN1958,North America,Canada,1958,57264.656,104566.896,13428.56,2780.976,4136.656,CAN
CAN1959,North America,Canada,1959,53545.696,107659.312,17305.072,2839.6,3154.704,CAN
CAN1960,North America,Canada,1960,49636.208,115742.096,21536.992,2616.096,3206.0,CAN
CAN1961,North America,Canada,1961,45594.816,118662.304,22965.952,2806.624,3993.76,CAN
CAN1962,North America,Canada,1962,47031.104,126287.088,25977.76,3110.736,4609.312,CAN
CAN1963,North America,Canada,1963,46598.752,134270.944,22365.056,3169.36,4532.368,CAN
CAN1964,North America,Canada,1964,51918.88,143720.4,34159.472,3576.064,4231.92,CAN
CAN1965,North America,Canada,1965,54175.904,151748.224,38035.984,3777.584,4209.936,CAN
CAN1966,North America,Canada,1966,52582.064,155826.256,42421.792,4034.064,4242.912,CAN
CAN1967,North America,Canada,1967,57315.952,171489.856,45063.536,3612.704,4184.288,CAN
CAN1968,North America,Canada,1968,60576.912,179202.576,55524.256,3689.648,4294.208,CAN
